map,population_set,demand,scenario,runs,avg_mean_wait_s,std_mean_wait_s,avg_p95_wait_s,avg_mean_travel_s,std_mean_travel_s,avg_p95_travel_s,avg_mean_time_loss_s,avg_mean_speed_mps,avg_vehicles_count,avg_planned_trips,avg_completed_trips,avg_unfinished_trips,avg_censoring_rate,avg_switch_margin_count,avg_switch_max_green_count,avg_nmin_hold_step_count,avg_spillback_block_event_count,avg_spillback_release_event_count,avg_spillback_block_step_count,avg_platoon_extend_step_count,avg_fairness_positive_bonus_count,avg_fairness_bonus_sum,avg_mp_super_mode_switch_count,avg_mp_super_program0_to_mp_count,avg_mp_super_mp_to_program0_count,avg_mp_super_program0_step_count,avg_mp_super_base_step_count,avg_mp_super_lta_step_count,avg_mp_super_nmin_step_count,avg_mp_super_fair_step_count,avg_mp_super_platoon_step_count,avg_mp_super_safe_step_count,avg_mp_super_load_sum,avg_mp_super_imbalance_sum,avg_mp_super_wait_imbalance_sum,avg_mp_super_burstiness_sum,avg_mp_super_platoon_sum,avg_mp_super_downstream_sum
bologna,balanced,high,mp_super,1,351.872643,0.0,1242.0,663.987235,0.0,1808.1,500.973394,6.825676,3447.0,5000.0,3447.0,1553.0,31.06,1326.0,0.0,0.0,31.0,24.0,2445.0,4.0,670.0,1595.028152,2346.0,809.0,787.0,673304.0,4585.0,18293.0,5424.0,2947.0,16.0,3849.0,47045.135582,160684.822198,145652.559217,13896.72603,7977.0,47826.735617
