map,demand,scenario,runs,avg_mean_wait_s,std_mean_wait_s,avg_p95_wait_s,avg_mean_travel_s,std_mean_travel_s,avg_p95_travel_s,avg_mean_speed_mps,avg_vehicles_count
manhattan3x3_100pc,low,mp_base,1,1.545455,0.0,7.0,16.272727,0.0,25.5,9.138093,11.0
