run_id,map,effective_map,demand,demand_vehicles,demand_start_time,demand_end_time,population_set,pop_seed,scenario,controller,flags,driver_profile,population_file,status,wall_seconds,log_file,vehicles_count,mean_wait_s,p95_wait_s,mean_travel_s,p95_travel_s,mean_time_loss_s,mean_speed_mps,mean_co2_g,mean_fuel_g,planned_trips,completed_trips,unfinished_trips,censoring_rate,mp_switch_margin_count,mp_switch_max_green_count,mp_nmin_hold_step_count,mp_spillback_block_event_count,mp_spillback_release_event_count,mp_spillback_block_step_count,mp_platoon_extend_step_count,mp_fairness_positive_bonus_count,mp_fairness_bonus_sum,mp_super_mode_switch_count,mp_super_program0_to_mp_count,mp_super_mp_to_program0_count,mp_super_program0_step_count,mp_super_base_step_count,mp_super_lta_step_count,mp_super_nmin_step_count,mp_super_fair_step_count,mp_super_platoon_step_count,mp_super_safe_step_count,mp_super_load_sum,mp_super_imbalance_sum,mp_super_wait_imbalance_sum,mp_super_burstiness_sum,mp_super_platoon_sum,mp_super_downstream_sum
bologna__peak__low__seed1__mp_spillback_on85_off70,bologna,bologna,low,1500,0.0,3600.0,peak,1,mp_spillback_on85_off70,mp,--spillback --spillback-on 0.85 --spillback-off 0.70 --spillback-min-halts 2 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_low_seed1.yaml,ok,508.818,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__low__seed1__mp_spillback_on85_off70/vehicle_metrics.csv,1493,774.909578,2332.6,1164.03282,3089.0,958.207897,6.90829,-2996136.685937,-2998072.805803,1500,1493,7,0.466667,3352.0,952.0,0.0,56.0,56.0,4857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__low__seed1__mp_platoon_x2,bologna,bologna,low,1500,0.0,3600.0,peak,1,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_low_seed1.yaml,ok,432.216,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__low__seed1__mp_platoon_x2/vehicle_metrics.csv,1477,699.896412,2062.6,1085.747461,2783.0,879.715538,6.976883,-3415485.571424,-3417346.744373,1500,1477,23,1.533333,3274.0,948.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__low__seed1__mp_platoon_x4,bologna,bologna,low,1500,0.0,3600.0,peak,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_low_seed1.yaml,ok,430.305,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__low__seed1__mp_platoon_x4/vehicle_metrics.csv,1495,807.723746,2371.0,1193.208696,3057.3,986.465003,6.965091,-3867574.281234,-3869553.021297,1500,1495,5,0.333333,3298.0,988.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_program0,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_program0,mp,--program0-hybrid --program0-load-ref 3.5 --program0-enter-mp-load 0.60 --program0-exit-fixed-load 0.40 --program0-mode-streak 4,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,270.367,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_program0/vehicle_metrics.csv,2995,435.511853,1942.8,753.904841,2447.0,578.631519,6.938137,-4995554.176596,-4996972.489642,3000,2995,5,0.166667,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_lta_g040_sf050,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_lta_g040_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.40,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,361.02,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_lta_g040_sf050/vehicle_metrics.csv,2929,616.112666,2490.8,923.903039,3035.2,745.489601,7.471673,-9658446.801733,-9660001.335062,3000,2929,71,2.366667,4416.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_base,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_base,mp,,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,363.769,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_base/vehicle_metrics.csv,2902,635.19297,2654.9,947.567195,3223.95,769.224935,7.470086,-9880732.198969,-9882325.811925,3000,2902,98,3.266667,5762.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_lta_g060_sf050,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,364.844,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_lta_g060_sf050/vehicle_metrics.csv,2932,615.200205,2823.9,921.063779,3381.65,742.919345,7.295691,-9269157.934477,-9270716.231577,3000,2932,68,2.266667,3228.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_switch_eps1,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_switch_eps1,mp,--switch-epsilon 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,365.96,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_switch_eps1/vehicle_metrics.csv,2923,694.453644,2844.6,1007.016079,3461.0,829.22209,7.184705,-9260833.338754,-9262484.633854,3000,2923,77,2.566667,4319.0,1717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_nmin_a080_f2,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,376.047,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_nmin_a080_f2/vehicle_metrics.csv,2905,719.55284,2846.0,1042.769019,3497.4,863.808475,7.167482,-10503161.92762,-10504857.63685,3000,2905,95,3.166667,6656.0,1209.0,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_nmin_a120_f4,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_nmin_a120_f4,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 1.20 --nmin-floor 4 --nmin-min-green 4.0 --nmin-demand-gain 0.40 --nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,376.203,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_nmin_a120_f4/vehicle_metrics.csv,2892,738.870332,3109.8,1055.528008,3750.5,876.709948,7.313384,-10379206.734469,-10380915.79205,3000,2892,108,3.6,6603.0,1246.0,11490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_fair_mu3_w30,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_fair_mu3_w30,mp,--fairness --fairness-mu 3.0 --fairness-w-half 30.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,380.803,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_fair_mu3_w30/vehicle_metrics.csv,2996,698.27737,2788.5,1022.285714,3380.25,844.845491,7.007437,-7487572.182509,-7489235.668756,3000,2996,4,0.133333,6483.0,1195.0,0.0,0.0,0.0,0.0,0.0,28578.0,44263.88695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_fair_mu5_w20,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,380.953,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_fair_mu5_w20/vehicle_metrics.csv,2961,686.449848,2569.0,1003.387707,3159.0,825.147423,7.175453,-9281590.295616,-9283224.359711,3000,2961,39,1.3,6475.0,1194.0,0.0,0.0,0.0,0.0,0.0,25736.0,75018.600936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__fixed_tuned,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,fixed_tuned,fixed,--fixed-program-id 0 --fixed-main-green-seconds 30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,104.947,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__fixed_tuned/vehicle_metrics.csv,3000,535.978667,1686.15,873.681,2401.05,700.694367,5.950807,-2220319.174144,-2221893.783455,3000,3000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__fixed_program0,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,109.277,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__fixed_program0/vehicle_metrics.csv,2974,528.503362,2181.0,868.195696,2914.75,692.75348,6.741733,-5761049.308601,-5762592.299366,3000,2974,26,0.866667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_downstream_b04,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,486.46,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_downstream_b04/vehicle_metrics.csv,2484,941.508454,3590.4,1272.390499,4255.15,1100.899533,5.799983,-10510717.11648,-10512604.219199,3000,2484,516,17.2,21700.0,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_downstream_b08,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_downstream_b08,mp,--downstream-penalty --downstream-beta 0.8 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,503.391,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_downstream_b08/vehicle_metrics.csv,2494,1105.40818,3809.15,1451.356055,4493.8,1275.523536,5.348551,-15958835.151442,-15960908.910949,3000,2494,506,16.866667,21799.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_platoon_x2,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,559.406,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_platoon_x2/vehicle_metrics.csv,2929,689.903039,2636.6,1004.144418,3264.0,826.937426,7.29695,-8240699.485197,-8242351.570487,3000,2929,71,2.366667,5881.0,1204.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_platoon_x4,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,560.939,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_platoon_x4/vehicle_metrics.csv,2927,679.187906,2708.1,997.394602,3331.7,820.49714,7.223072,-8022208.927612,-8023849.890531,3000,2927,73,2.433333,5785.0,1233.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_spillback_on85_off70,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_spillback_on85_off70,mp,--spillback --spillback-on 0.85 --spillback-off 0.70 --spillback-min-halts 2 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,610.847,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_spillback_on85_off70/vehicle_metrics.csv,2939,659.846546,2596.1,971.742429,3175.1,792.987125,7.346559,-10022985.957608,-10024596.446857,3000,2939,61,2.033333,5765.0,1191.0,0.0,82.0,82.0,6839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_spillback_on90_off80,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,613.031,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_spillback_on90_off80/vehicle_metrics.csv,2928,622.60485,2334.85,934.027322,2951.85,756.279095,7.449943,-9032444.935113,-9034011.778721,3000,2928,72,2.4,5621.0,1167.0,0.0,65.0,65.0,6058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_switch_rel005,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,360.904,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_switch_rel005/vehicle_metrics.csv,2918,639.174777,2552.75,948.566827,3134.95,770.53816,7.42899,-9573378.120022,-9574970.676863,3000,2918,82,2.733333,5755.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_super,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_super,mp,--super-router --super-load-ref 3.5 --super-low-load 0.42 --super-high-load 0.68 --super-imbalance-threshold 0.60 --super-wait-imbalance-threshold 0.60 --super-burstiness-threshold 0.55 --super-platoon-threshold 0.75 --super-downstream-threshold 0.97 --super-mode-streak 4 --super-nmin-load 0.78 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,684.484,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_super/vehicle_metrics.csv,3000,383.347,1473.3,700.174667,1931.25,525.428567,7.054258,-4195575.379661,-4196955.687417,3000,3000,0,0.0,565.0,0.0,0.0,2.0,1.0,13.0,0.0,775.0,1653.620314,884.0,372.0,372.0,1147969.0,1139.0,3436.0,155.0,3228.0,0.0,82.0,23531.852086,135719.965651,125313.024335,13101.816295,129.25,23804.839004
bologna__skewed__medium__seed1__mp_program0,bologna,bologna,medium,3000,0.0,3600.0,skewed,1,mp_program0,mp,--program0-hybrid --program0-load-ref 3.5 --program0-enter-mp-load 0.60 --program0-exit-fixed-load 0.40 --program0-mode-streak 4,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_medium_seed1.yaml,ok,333.549,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__medium__seed1__mp_program0/vehicle_metrics.csv,2946,678.458588,2522.25,1147.860489,3320.0,939.980591,5.706644,-5209809.781118,-5211775.346159,3000,2946,54,1.8,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__balanced__medium__seed1__mp_switch_rel010,bologna,bologna,medium,3000,0.0,3600.0,balanced,1,mp_switch_rel010,mp,--switch-epsilon-rel 0.10,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_balanced_medium_seed1.yaml,ok,368.438,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__balanced__medium__seed1__mp_switch_rel010/vehicle_metrics.csv,2931,689.618219,2848.0,1006.199249,3465.0,828.914493,7.493198,-8419340.456121,-8420994.647918,3000,2931,69,2.3,5808.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__medium__seed1__mp_lta_g060_sf050,bologna,bologna,medium,3000,0.0,3600.0,skewed,1,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_medium_seed1.yaml,ok,480.753,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__medium__seed1__mp_lta_g060_sf050/vehicle_metrics.csv,2449,1132.17354,3542.2,1554.857085,4319.2,1349.726468,5.984929,-8803964.473293,-8806290.242249,3000,2449,551,18.366667,3308.0,2503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__medium__seed1__mp_base,bologna,bologna,medium,3000,0.0,3600.0,skewed,1,mp_base,mp,,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_medium_seed1.yaml,ok,498.477,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__medium__seed1__mp_base/vehicle_metrics.csv,2352,1190.67602,3884.45,1594.179422,4588.0,1389.054996,6.207405,-12528960.177264,-12531332.860886,3000,2352,648,21.6,5686.0,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__medium__seed1__mp_lta_g040_sf050,bologna,bologna,medium,3000,0.0,3600.0,skewed,1,mp_lta_g040_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.40,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_medium_seed1.yaml,ok,492.753,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__medium__seed1__mp_lta_g040_sf050/vehicle_metrics.csv,2428,1230.406919,4150.55,1650.004119,4802.65,1444.740638,5.998817,-12629701.184303,-12632117.12771,3000,2428,572,19.066667,4521.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__medium__seed1__mp_nmin_a080_f2,bologna,bologna,medium,3000,0.0,3600.0,skewed,1,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_medium_seed1.yaml,ok,517.671,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__medium__seed1__mp_nmin_a080_f2/vehicle_metrics.csv,2272,1188.108715,4048.45,1599.251761,4734.45,1397.219652,6.097156,-11483424.271471,-11485815.823808,3000,2272,728,24.266667,6858.0,1292.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
