run_id,map,effective_map,demand,demand_vehicles,demand_start_time,demand_end_time,population_set,pop_seed,scenario,controller,flags,driver_profile,population_file,status,wall_seconds,log_file,vehicles_count,mean_wait_s,p95_wait_s,mean_travel_s,p95_travel_s,mean_time_loss_s,mean_speed_mps,mean_co2_g,mean_fuel_g,planned_trips,completed_trips,unfinished_trips,censoring_rate,mp_switch_margin_count,mp_switch_max_green_count,mp_nmin_hold_step_count,mp_spillback_block_event_count,mp_spillback_release_event_count,mp_spillback_block_step_count,mp_platoon_extend_step_count,mp_fairness_positive_bonus_count,mp_fairness_bonus_sum,mp_super_mode_switch_count,mp_super_program0_to_mp_count,mp_super_mp_to_program0_count,mp_super_program0_step_count,mp_super_base_step_count,mp_super_lta_step_count,mp_super_nmin_step_count,mp_super_fair_step_count,mp_super_platoon_step_count,mp_super_safe_step_count,mp_super_load_sum,mp_super_imbalance_sum,mp_super_wait_imbalance_sum,mp_super_burstiness_sum,mp_super_platoon_sum,mp_super_downstream_sum
manhattan8x8_100pc__balanced__low__seed4__mp_base,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,429.566,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__mp_base/vehicle_metrics.csv,2400,26.792917,56.0,139.689167,233.0,57.391388,8.175939,412.542298,133.279246,2400,2400,0,0.0,6034.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed4__mp_lta_g060_sf050,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,443.866,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__mp_lta_g060_sf050/vehicle_metrics.csv,2400,29.919583,69.0,141.854583,238.05,59.547975,8.106694,413.86311,133.704295,2400,2400,0,0.0,5214.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed4__mp_fair_mu5_w20,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,441.327,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__mp_fair_mu5_w20/vehicle_metrics.csv,2400,26.797917,58.0,139.411667,234.05,57.126217,8.19101,414.372746,133.863185,2400,2400,0,0.0,6104.0,98.0,0.0,0.0,0.0,0.0,0.0,5630.0,3280.66818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed4__mp_downstream_b04,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,513.09,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__mp_downstream_b04/vehicle_metrics.csv,2400,31.642083,65.0,147.219583,248.05,64.9342,7.797033,436.714032,141.084975,2400,2400,0,0.0,10256.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed4__mp_spillback_on90_off80,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,924.896,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__mp_spillback_on90_off80/vehicle_metrics.csv,2400,26.792917,56.0,139.689167,233.0,57.391388,8.175939,412.542298,133.279246,2400,2400,0,0.0,6034.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed4__mp_switch_rel005,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,427.753,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__mp_switch_rel005/vehicle_metrics.csv,2400,26.792917,56.0,139.689167,233.0,57.391388,8.175939,412.542298,133.279246,2400,2400,0,0.0,6034.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed4__fixed_program0,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,113.536,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__fixed_program0/vehicle_metrics.csv,2400,64.168333,136.0,173.537917,292.05,91.2208,6.807978,448.627871,144.962379,2400,2400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed4__mp_platoon_x4,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,4,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed4.yaml,ok,751.347,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed4__mp_platoon_x4/vehicle_metrics.csv,2400,26.57625,56.0,139.336667,231.0,57.038658,8.187552,414.362081,133.861769,2400,2400,0,0.0,6032.0,105.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_base,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,429.462,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_base/vehicle_metrics.csv,2400,26.6425,55.0,139.965,236.0,57.429271,8.194008,436.257974,140.90297,2400,2400,0,0.0,6051.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_nmin_a080_f2,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,433.633,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_nmin_a080_f2/vehicle_metrics.csv,2400,23.184167,48.0,136.51375,229.0,53.982692,8.351739,430.321553,138.984206,2400,2400,0,0.0,6530.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_lta_g060_sf050,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,435.499,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_lta_g060_sf050/vehicle_metrics.csv,2400,30.454583,76.0,143.0275,246.0,60.483721,8.086012,430.766576,139.145275,2400,2400,0,0.0,5244.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_fair_mu5_w20,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,440.297,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_fair_mu5_w20/vehicle_metrics.csv,2400,26.330417,58.0,139.379167,235.0,56.831925,8.210828,432.626383,139.73553,2400,2400,0,0.0,6031.0,81.0,0.0,0.0,0.0,0.0,0.0,5557.0,3166.847643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_downstream_b04,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,516.445,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_downstream_b04/vehicle_metrics.csv,2400,32.294583,67.0,148.827083,257.0,66.312538,7.716315,462.334835,149.328725,2400,2400,0,0.0,10415.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_spillback_on90_off80,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,924.165,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_spillback_on90_off80/vehicle_metrics.csv,2400,26.6425,55.0,139.965,236.0,57.429271,8.194008,436.257974,140.90297,2400,2400,0,0.0,6051.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_switch_rel005,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,434.009,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_switch_rel005/vehicle_metrics.csv,2400,26.6425,55.0,139.965,236.0,57.429271,8.194008,436.257974,140.90297,2400,2400,0,0.0,6051.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__fixed_program0,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,112.543,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__fixed_program0/vehicle_metrics.csv,2400,65.421667,134.05,175.426667,295.0,92.870242,6.743018,471.303488,152.261774,2400,2400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__low__seed5__mp_platoon_x4,manhattan8x8_100pc,manhattan8x8_100pc,low,2400,0.0,3600.0,balanced,5,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_low_seed5.yaml,ok,754.211,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__low__seed5__mp_platoon_x4/vehicle_metrics.csv,2400,27.18625,57.0,140.722917,239.05,58.192742,8.15177,436.940649,141.126057,2400,2400,0,0.0,6063.0,91.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_nmin_a080_f2,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,464.256,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_nmin_a080_f2/vehicle_metrics.csv,4000,26.85125,54.0,146.35925,244.0,62.081803,7.954821,442.529246,142.964894,4000,4000,0,0.0,10150.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_base,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,467.138,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_base/vehicle_metrics.csv,4000,30.03825,62.0,148.93675,246.0,64.65472,7.834158,444.776498,143.6934,4000,4000,0,0.0,8725.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_lta_g060_sf050,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,499.634,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_lta_g060_sf050/vehicle_metrics.csv,4000,32.20025,71.0,150.42925,250.0,66.147145,7.812516,445.309396,143.864157,4000,4000,0,0.0,7660.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_fair_mu5_w20,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,486.665,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_fair_mu5_w20/vehicle_metrics.csv,4000,30.21175,62.0,149.046,246.0,64.759107,7.836017,447.291405,144.500138,4000,4000,0,0.0,8700.0,51.0,0.0,0.0,0.0,0.0,0.0,8064.0,6030.823448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_downstream_b04,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,542.433,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_downstream_b04/vehicle_metrics.csv,4000,34.09325,72.0,154.8045,262.0,70.530885,7.577441,463.610546,149.772379,4000,4000,0,0.0,11823.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_spillback_on90_off80,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,942.631,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_spillback_on90_off80/vehicle_metrics.csv,4000,30.03825,62.0,148.93675,246.0,64.65472,7.834158,444.776498,143.6934,4000,4000,0,0.0,8725.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_switch_rel005,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,468.128,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_switch_rel005/vehicle_metrics.csv,4000,30.03825,62.0,148.93675,246.0,64.65472,7.834158,444.776498,143.6934,4000,4000,0,0.0,8725.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__fixed_program0,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,183.576,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__fixed_program0/vehicle_metrics.csv,4000,67.01175,140.0,181.87675,305.0,97.587357,6.630682,471.190812,152.260593,4000,4000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed1__mp_platoon_x4,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed1.yaml,ok,802.69,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed1__mp_platoon_x4/vehicle_metrics.csv,4000,29.99225,63.0,148.736,249.0,64.458078,7.847109,443.25591,143.202538,4000,4000,0,0.0,8707.0,52.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__mp_nmin_a080_f2,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,447.036,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_nmin_a080_f2/vehicle_metrics.csv,4000,26.4575,54.0,143.95725,240.05,61.025335,7.961531,439.086893,141.83683,4000,4000,0,0.0,10128.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__mp_base,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_base,mp,,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,461.799,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_base/vehicle_metrics.csv,4000,29.07775,61.0,145.89325,244.0,62.95857,7.852024,438.41313,141.622598,4000,4000,0,0.0,8597.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhattan8x8_100pc__balanced__medium__seed2__mp_lta_g060_sf050,manhattan8x8_100pc,manhattan8x8_100pc,medium,4000,0.0,3600.0,balanced,2,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/populations/manhattan8x8_100pc_balanced_medium_seed2.yaml,ok,477.719,/home/jakubhomoncik/sumo-traffic-control/logs/ablation/runs/run_0028_20260612_131724/runs/manhattan8x8_100pc__balanced__medium__seed2__mp_lta_g060_sf050/vehicle_metrics.csv,4000,30.6195,68.0,146.47375,246.0,63.516577,7.867039,435.339795,140.632532,4000,4000,0,0.0,7546.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
